project;commit;benchmark;params;i10;i100;factor
;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5ParamsV3;;0.013524085;0.028098197;2.077641197
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=CopyOpenHash;0.019470046;0.02807714;1.442068532
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=5,length=20;0.027073235;0.02802203;1.035045481
;;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.baseline;;0.037190177;0.027843779;0.748686389
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.005557736;0.027605148;4.966976794
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.formatStringArgs;;0.009978509;0.027522213;2.758148784
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableM;;0.015072696;0.027473925;1.822761212
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.reflectionUtilGetClass;;0.010240893;0.027284021;2.66422283
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jIsDebugEnabled;;0.036935892;0.026937386;0.729301088
;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.usAsciiEncode;;0.054918172;0.026895104;0.489730507
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput11Params;;0.026637948;0.026818524;1.006778903
;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput1Param;;0.026516979;0.026807359;1.010950701
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fixedDateFormat;;0.094859453;0.026630724;0.280738748
;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.logbackFile;;0.013045606;0.026493199;2.030814031
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput5Params;;0.028150245;0.026201428;0.930770855
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.033286592;0.025621617;0.769727859
;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArrayList1Element;;0.004865862;0.025616803;5.264597278
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.096248968;0.025577957;0.265747856
;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5ParamsV2;;0.028512531;0.025505008;0.894519249
;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.baseline;;0.182558276;0.025282961;0.138492549
;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j1File;;0.04238013;0.025194951;0.594499143
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopyOpenHash;0.031705485;0.025172779;0.7939566
;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.latency_nanotime;;0.016236541;0.025084254;1.544925994
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=Default;0.019668614;0.025037719;1.272978307
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=5,length=20;0.034850691;0.025029142;0.718182095
;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughputSimple;;0.048634378;0.024952584;0.513064727
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.059655389;0.024527028;0.411145223
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endRAF;;0.02265646;0.024504043;1.081547716
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatReuseCharArray;;0.008800965;0.0242272;2.752789108
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcSortedArray;0.088537506;0.024130714;0.272547931
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=Default;0.014103531;0.024104011;1.709076361
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1LocationBenchmark.throughputSimple;;0.018754536;0.024089199;1.284446569
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcOpenHash;0.013753217;0.023850179;1.734152694
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopyOpenHash;0.023762898;0.023749812;0.999449307
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=Default;0.015529368;0.023630672;1.521676303
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.022630103;0.023339708;1.031356672
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=5,length=20;0.101664623;0.022643713;0.222729524
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD;;0.066985655;0.022488064;0.335714626
;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7ParamsV2;;0.010610247;0.022427081;2.113719092
;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j1File;;0.015784882;0.022279278;1.411431422
;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9Params;;0.022668078;0.021890356;0.96569088
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=500,length=20;0.067561374;0.021821153;0.322982669
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=CopyOpenHash;0.014601641;0.021422846;1.467153342
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0;;0.051836465;0.021316519;0.411226325
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.02766969;0.020940368;0.75679808
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopySortedArray;0.008472869;0.020903837;2.467149738
;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.testBaseline;;0.019775907;0.020769635;1.050249432
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1Encoder;;6.99E-01;0.020599084;0.029468162
;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput6Params;;0.023677164;0.020393803;0.861327959
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=Default;0.010244469;0.020305004;1.982045491
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisEncoder;;0.016787104;0.020116056;1.198304092
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=CopySortedArray;0.020896087;0.019315415;0.92435559
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=500,length=20;0.006652735;0.018978179;2.852688426
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxDouble;;0.047437738;0.018753226;0.395322942
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineResponseTime;;0.020455598;0.018751945;0.916714563
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcOpenHash;0.029560799;0.018720609;0.633291711
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test06_getThreadStackTraceClassForClassName;;0.012399147;0.018626475;1.502238479
;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput4Params;;0.048351113;0.018577432;0.384219324
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackLocationBenchmark.throughputSimple;;0.015960375;0.018441072;1.155428459
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledThroughput;;0.025470805;0.018019987;0.707476159
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxFloat;;0.055217099;0.01772033;0.320921064
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3JulFile;;0.01200077;0.017452749;1.454302395
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsEnabledLevelResponseTime;;0.020492377;0.017266026;0.842558467
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.048241878;0.017037579;0.353169895
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=500,length=20;0.10300289;0.01693692;0.164431503
;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.utf16Encode;;0.015445315;0.016919277;1.095431019
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.baseline;;0.15704229;0.016799757;0.106976006
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcSortedArray;0.007787287;0.016677089;2.141578937
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.012434286;0.016480878;1.325438185
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcOpenHash;0.028488693;0.016449523;0.577405322
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=Default;0.022729276;0.016311769;0.717654594
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=Default;0.019014476;0.016253302;0.854785672
;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9ParamsV3;;0.016937562;0.016056957;0.948008765
;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3;;0.535954889;0.015663712;0.029225803
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test03_getCallerClassNameReflectively;;0.015986708;0.015588045;0.975062862
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopyOpenHash;0.017470077;0.015509447;0.887772105
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=NoGcSortedArray;0.024395455;0.015459548;0.633706086
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=CopyOpenHash;0.008481126;0.015439452;1.82044838
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=500,length=20;0.021780195;0.015352154;0.704867612
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.032063747;0.015348999;0.478702604
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test02_getCallerClassNameFromThreadStackTrace;;0.03321446;0.01533662;0.461745279
;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.granularity_nanotime;;0.012757163;0.015236905;1.194380328
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=CopyOpenHash;1.49E-02;0.015130103;1.014627958
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.011153815;0.014598026;1.308792163
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcSortedArray;0.13905504;0.014146359;0.101732084
;;org.apache.logging.log4j.perf.jmh.AsyncLoggersLocationBenchmark.throughputSimple;;0.031048999;0.013865286;0.446561444
;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.baseline;size=0;0.052110495;0.013628539;0.261531559
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=Default;0.018551941;0.013573985;0.731674637
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.007088418;0.013481628;1.901923278
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=NoGcSortedArray;0.017669678;0.013001007;0.73578064
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=5,length=20;0.00559178;0.012744421;2.279134747
;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7Params;;0.011544907;0.012714998;1.101351315
;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput8Params;;0.003175992;0.012591503;3.964588844
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=CopySortedArray;0.529634917;0.012559155;0.023712853
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=NoGcSortedArray;0.013147761;0.01203014;0.914995363
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test12_getClassContextViaSecurityManager;;0.005369562;0.011853813;2.207594229
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.baseline;;0.017442423;0.011757567;0.674078773
;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput3Params;;0.01886609;0.01102901;0.584594365
;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.base;;3.14E-02;0.010989373;0.349552361
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=NoGcSortedArray;2.39E-03;0.010733108;4.494207441
;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput2Params;;0.018702491;0.009929102;0.530897297
;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9ParamsV2;;0.014901417;0.009791477;0.65708361
;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7ParamsV3;;0.007189521;0.009559029;1.329577983
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineThroughput;;0.167614826;0.009433978;0.056283673
;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.testBaseline;;0.012011546;0.009351272;0.778523625
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalCustomFormat;;1.29E-01;0.009187617;0.071116064
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=500,length=20;0.02036106;0.00913333;0.448568496
;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.baseline;;0.017766975;0.008992094;0.506112827
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=500,length=20;0.006258796;0.007807206;1.24739741
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.025711885;0.007790818;0.303004542
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicIsDebugEnabled;;0.008330571;0.007483809;0.898354889
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=500,length=20;0.057886043;0.007124167;0.123072275
;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeJsonLargeString;;0.019526985;0.006800775;0.348275724
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=CopyOpenHash;0.007885506;0.006643739;0.842525426
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.030819088;0.005948827;0.193024106
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=500,length=20;0.002699076;0.005723175;2.120420081
;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeXmlLargeString;;0.007488624;0.004687578;0.62595985
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=500,length=20;0.022694142;0.004053175;0.178600053
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.019089838;0.003812806;0.199729617
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=CopyOpenHash;0.023316737;0.003175137;0.136174155
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=500,length=20;0.020483306;0.002953966;0.144213343
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Exception;;;;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Message;;;;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBException;;;;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBMessage;;;;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Exception;;;;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Message;;;;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBException;;;;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBMessage;;;;
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test05_getStackTraceClassForClassName;;0.010787461;;0
;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.varargParams;;0.122336079;;0
